opeid6,year,unitid,opeid,lowincome_pct,fafsa_sent_2ormore_pct,fafsa_sent_3ormore_pct,fafsa_sent_4ormore_pct,fafsa_sent_5ormore_pct,count_total_fafsa_applicants,first_gen_student_pct,faminc_mean
1556,2015,139199,155600,0.485188,0.5652520000000001,0.322658,0.196157,0.128903,1249.0,0.398882,41875.3
1557,2015,139205,155700,0.48136599999999996,0.6211180000000001,0.41925500000000004,0.31987600000000005,0.20186300000000001,322.0,0.404844,43371.4
20609,2015,139214,2060900,0.685589,0.375546,,,0.0480349,229.0,0.396825,29406.9
1558,2015,139250,155800,0.511196,0.472966,0.257236,0.162206,0.104861,1831.0,0.384062,42324.5
10487,2015,139278,1048700,0.6282260000000001,0.40571999999999997,0.206929,0.128575,0.08137639999999999,4301.0,0.4804,28822.0
36353,2015,139287,3635300,,,,,,24.0,,10589.5
8976,2015,139311,897600,0.599481,0.657439,0.40686300000000003,0.272491,0.176182,3468.0,0.390467,32124.7
5624,2015,139357,562400,0.756588,0.440375,0.19607,0.113444,0.0687807,2239.0,0.442903,19596.4
1561,2015,139366,156100,0.454046,0.543931,0.307514,0.197977,0.12601199999999999,3460.0,0.333863,46001.4
4024,2015,139384,402400,0.6382439999999999,0.332122,0.125804,0.0640201,0.0388594,3577.0,0.566508,25905.6
3484,2015,139393,348400,0.182825,0.684211,0.515235,0.362881,0.240997,361.0,,86263.8
3956,2015,139463,395600,0.473383,0.478663,0.26176900000000003,0.157941,0.0994281,2273.0,0.5273479999999999,37384.3
12051,2015,139506,1205100,0.8787879999999999,0.359848,0.162879,0.0871212,0.0454545,264.0,0.570755,12723.4
13039,2015,139579,1303900,0.663957,0.42964399999999997,0.186478,0.097691,0.0568441,19316.0,0.48006000000000004,28215.6
10997,2015,139621,1099700,0.565294,0.6825060000000001,0.419571,0.270327,0.180922,2841.0,0.355081,35218.7
1563,2015,139630,156300,0.332,0.564,0.376,0.24600000000000002,0.17600000000000002,500.0,0.340471,61831.1
1564,2015,139658,156400,0.394054,0.6101340000000001,0.54397,0.495812,0.46063699999999996,2388.0,0.17039,73328.5
9507,2015,139700,950700,0.47443900000000006,0.5477310000000001,0.31638,0.195879,0.119197,3834.0,0.413945,41614.3
1566,2015,139719,156600,0.649092,0.716508,0.510804,0.39758000000000004,0.28522,1157.0,0.349112,30751.8
4117,2015,139746,411700,0.661017,,,,,59.0,,30801.9
1569,2015,139755,156900,0.25494,0.674441,0.488824,0.400065,0.334305,3087.0,0.14213499999999998,92762.7
1573,2015,139764,157300,0.412587,0.569231,0.30489499999999997,0.198601,0.132168,1430.0,0.347893,48205.7
1602,2015,139861,160200,0.198727,0.5129600000000001,0.309231,0.19327,0.12232799999999999,2199.0,0.19447,90463.8
1572,2015,139931,157200,0.31656799999999996,0.510931,0.290408,0.182611,0.117654,7913.0,0.248933,67826.8
1574,2015,139940,157400,0.551433,0.5957680000000001,0.367731,0.247185,0.16825299999999999,18383.0,0.32414499999999996,38784.1
1598,2015,139959,159800,0.250798,0.6270560000000001,0.36521,0.24367800000000003,0.170881,8146.0,0.18673299999999998,84174.8
1575,2015,139968,157500,0.5186649999999999,0.6399859999999999,0.433597,0.32017199999999996,0.235104,2786.0,0.386207,37774.4
5621,2015,139986,562100,0.754788,0.367347,0.187755,0.112402,0.07001569999999999,3185.0,0.497699,19343.0
10771,2015,139995,1077100,0.703008,0.37969899999999995,0.172932,0.0902256,0.0451128,266.0,0.42307700000000004,22664.5
25830,2015,140003,2583000,0.788868,0.414587,0.209213,0.111324,0.0652591,521.0,0.49612399999999995,19330.9
22884,2015,140012,2288400,0.657345,0.438906,0.219858,0.127457,0.0806484,4935.0,0.406553,28786.1
1578,2015,140234,157800,0.319749,0.6833859999999999,0.507837,0.38871500000000003,0.291536,638.0,0.25724,65672.5
5254,2015,140243,525400,0.707242,0.330252,0.13816099999999998,0.0713919,0.0426297,1947.0,0.529265,22232.1
20748,2015,140252,2074800,0.556553,0.491921,0.25493699999999997,0.168761,0.13105899999999998,557.0,0.309804,39355.3
5620,2015,140331,562000,0.713629,0.420187,0.22573800000000002,0.136822,0.0880325,5657.0,0.436317,20933.7
9621,2015,140340,962106,0.707549,0.511129,0.23669099999999998,0.122877,0.0684947,8716.0,0.532821,24998.1
1580,2015,140447,158000,0.364041,0.6275029999999999,0.438362,0.305741,0.22207399999999997,2247.0,0.279922,63070.4
1582,2015,140553,158200,0.3902,0.81216,0.7241380000000001,0.6433760000000001,0.5390199999999999,1102.0,0.19230799999999998,63514.8
5619,2015,140678,561900,0.624537,0.315706,0.141724,0.07773660000000002,0.0507668,1891.0,0.484461,27410.9
1586,2015,140696,158600,0.40512800000000004,0.7589739999999999,0.6153850000000001,0.44957299999999994,0.34529899999999997,585.0,0.216822,58902.4
1587,2015,140720,158700,0.657505,0.7526430000000001,0.581395,0.465116,0.378436,473.0,0.41007200000000005,28002.3
1588,2015,140818,158800,0.380332,0.560427,0.31753600000000004,0.21327,0.154028,844.0,0.35649899999999995,55363.9
22172,2015,140827,2217200,0.666667,,,,,48.0,,36404.2
1589,2015,140872,158900,0.335609,0.581342,0.37087600000000004,0.270762,0.19909000000000002,879.0,0.352217,60952.8
5618,2015,140942,561800,0.7554609999999999,0.380502,0.190088,0.110205,0.0674927,3067.0,0.466189,19406.0
21415,2015,140951,2141500,0.295745,0.559655,0.37964899999999996,0.26748,0.19518,3361.0,0.178974,85160.8
1590,2015,140960,159000,0.5872149999999999,0.752329,0.602955,0.47606800000000005,0.370382,3113.0,0.332492,33532.5
1591,2015,140988,159100,0.438406,0.539855,0.345109,0.229167,0.156703,1104.0,0.381198,47334.2
5617,2015,141006,561700,0.795139,0.41840299999999997,0.21527800000000002,0.137153,0.09288189999999999,1152.0,0.46885200000000005,17287.2
22855,2015,141015,2285500,0.5,0.268421,,,,190.0,,67493.8
1594,2015,141060,159400,0.38150300000000004,0.865125,0.787091,0.700385,0.6194609999999999,1038.0,0.199157,61920.8
1555,2015,141167,155500,0.44502600000000003,0.56719,0.29144899999999996,0.17452,0.115183,573.0,0.43452399999999997,45838.8
1596,2015,141185,159600,0.375267,0.571429,0.35394499999999995,0.228145,0.1258,469.0,0.30022600000000005,48631.1
1597,2015,141237,159700,0.295259,0.528017,0.33620700000000003,0.23275900000000002,0.148707,464.0,0.33255300000000004,59519.5
5256,2015,141255,525600,0.777172,0.347881,0.146874,0.07049939999999999,0.0432228,2383.0,0.516692,18716.4
1599,2015,141264,159900,0.41822200000000004,0.565333,0.326889,0.21377800000000002,0.143778,4500.0,0.316498,49343.2
1600,2015,141325,160000,0.5,0.654412,0.503676,0.397059,0.305147,272.0,0.357977,43108.4
1601,2015,141334,160100,0.397649,0.5708850000000001,0.378631,0.26953699999999997,0.185339,5784.0,0.326373,53271.7
1604,2015,141361,160400,0.326954,0.524721,0.379585,0.26634800000000003,0.188198,627.0,0.27242,71533.1
1605,2015,141486,160500,0.524237,0.475763,0.31059200000000003,0.21544000000000002,0.150808,1114.0,0.412525,39448.4
1611,2015,141565,161100,0.504476,0.641304,0.324808,0.218031,0.150895,1564.0,0.385684,42604.4
1610,2015,141574,161000,0.400602,0.606219,0.35787399999999997,0.255968,0.18876600000000002,4985.0,0.33805,58005.2
21395,2015,141608,2139500,0.659574,0.19148900000000002,,,,141.0,0.644628,27302.2
7279,2015,141644,727900,0.35777800000000004,0.614074,0.452593,0.364444,0.292593,1350.0,0.380247,58379.4
1612,2015,141680,161200,0.6114649999999999,0.46850699999999995,0.24699200000000002,0.14649700000000002,0.0920028,1413.0,0.473729,29644.4
1613,2015,141796,161300,0.603161,0.51712,0.285777,0.177349,0.11632999999999999,2278.0,0.440121,31281.1
1614,2015,141802,161400,0.59434,0.25283,0.137736,0.0867925,0.0641509,530.0,0.44805200000000006,26577.4
4549,2015,141811,454900,0.551373,0.467451,0.267059,0.17686300000000002,0.118824,2550.0,0.46591899999999997,31358.5
1615,2015,141839,161500,0.628592,0.27873600000000004,0.160201,0.110632,0.07327589999999999,1392.0,0.5152979999999999,26457.0
21003,2015,141848,2100300,0.763889,,,,,72.0,0.551724,20852.3
30178,2015,141945,3017800,0.62069,,,,,87.0,0.552632,27267.4
21078,2015,141981,2107800,0.52259,0.638554,0.277861,0.164157,0.10466900000000001,1328.0,0.420918,37245.4
11220,2015,141990,1122000,0.640379,0.478444,0.254469,0.165089,0.11251300000000002,951.0,0.480324,28206.3
22180,2015,142054,2218000,0.641196,0.387375,0.14285699999999998,0.0750831,0.040531599999999994,1505.0,0.532688,28311.9
22345,2015,142090,2234500,0.344828,0.390805,,,,87.0,,42257.0
1616,2015,142115,161600,0.373473,0.538474,0.29081399999999996,0.191496,0.131207,6303.0,0.34429899999999997,59560.2
11133,2015,142179,1113300,0.610849,0.275943,0.0849057,,,424.0,0.376344,30808.1
1620,2015,142276,162000,0.41847,0.382486,0.195773,0.12053299999999999,0.073226,3974.0,0.355209,47186.1
1626,2015,142285,162600,0.350711,0.579384,0.345675,0.23163499999999998,0.15254700000000002,3376.0,0.303059,58291.3
1617,2015,142294,161700,0.24536999999999998,0.703704,0.525463,0.356481,0.243056,432.0,0.308824,70017.1
1621,2015,142328,162100,0.45378599999999997,0.49053500000000005,0.23440999999999998,0.13363,0.0868597,1796.0,0.412195,44072.6
7329,2015,142337,732915,0.691611,0.289462,0.108155,0.057115,0.0334212,51195.0,0.501472,24683.7
9873,2015,142407,987300,0.744444,0.511111,0.266667,,,90.0,0.539474,20395.2
22758,2015,142416,2275800,,,,,,76.0,0.59322,10476.0
1623,2015,142443,162300,0.5699890000000001,0.369557,0.198633,0.11766800000000001,0.07592660000000001,2779.0,0.424426,33596.6
1624,2015,142461,162400,0.269179,0.5908479999999999,0.37550500000000003,0.246299,0.152086,743.0,0.300719,60566.8
23140,2015,142489,2314000,,,,,,41.0,,17600.0
1625,2015,142522,162500,0.435249,0.301114,0.154378,0.0890984,0.0543045,12301.0,0.22649299999999997,49293.6
1619,2015,142559,161900,0.508409,0.401897,0.211298,0.122467,0.07115139999999999,2319.0,0.441978,34019.9
1628,2015,142887,162800,0.317919,0.32948,,,0.0867052,173.0,0.380952,64595.3
1753,2015,143048,175300,0.311828,0.702509,0.554361,0.461171,0.342891,837.0,0.174346,84199.6
1633,2015,143084,163300,0.158744,0.788625,0.679117,0.544991,0.423599,1178.0,0.212256,96611.6
1634,2015,143118,163400,0.320932,0.643209,0.427163,0.28417800000000004,0.20708200000000002,2231.0,0.428571,62815.4
23173,2015,143181,2317302,0.689655,0.439655,,,,116.0,0.557692,26899.5
1636,2015,143215,163600,0.635192,0.379249,0.180627,0.105754,0.07465010000000001,4501.0,0.437778,29167.0
1637,2015,143233,163700,,,,,,,,
1638,2015,143279,163800,0.598958,0.377604,0.177517,0.107205,0.0716146,2304.0,0.462934,31769.2
1639,2015,143288,163900,0.46206899999999995,0.673563,0.475862,0.351724,0.252874,435.0,0.394805,44188.8
6214,2015,143297,621400,0.369748,,,,,119.0,,50601.6
6214,2015,143303,621402,0.369748,,,,,119.0,,50601.6
1641,2015,143358,164100,0.17590899999999998,0.729875,0.5539649999999999,0.418605,0.310078,1677.0,0.21210199999999998,96696.4
30653,2015,143376,3065300,0.6304350000000001,0.478261,0.23369600000000001,0.127717,0.07336960000000001,368.0,0.529605,36290.5
30784,2015,143464,3078400,0.819549,0.46616499999999994,,,0.180451,133.0,0.514019,22083.9
22026,2015,143473,2202600,,,,,,31.0,,18516.8
9595,2015,143482,959500,,0.613636,,,0.193182,88.0,0.527273,12762.7
23495,2015,143491,2349500,0.725275,0.362637,,,0.10989000000000002,91.0,0.732143,20600.4
22955,2015,143516,2295500,,,,,,22.0,,25723.5
9459,2015,143543,945918,0.7490100000000001,0.390099,0.14901,0.070297,0.0450495,2020.0,0.5561189999999999,21775.8
13088,2015,143552,1308800,0.506494,0.402597,,,0.0974026,154.0,0.446154,56328.8
7265,2015,143613,726500,0.626911,0.36391399999999996,0.191641,0.114169,0.0784913,981.0,0.44483999999999996,28018.0
23123,2015,143695,2312300,,,,,,25.0,,6968.96
1657,2015,143853,165700,,,,,,,,
21553,2015,143978,2155307,0.554348,0.5217390000000001,,,,92.0,,43581.7
1694,2015,144005,169400,0.73506,0.799303,0.5657369999999999,0.411355,0.30378499999999997,2008.0,0.42428299999999997,22347.8
1661,2015,144014,166100,,,,,,,,
1774,2015,144050,177400,0.266316,0.5747369999999999,0.537895,0.506316,0.464211,950.0,0.146899,107477.0
1654,2015,144157,165400,0.851333,0.667333,0.468667,0.350667,0.266667,3000.0,0.500729,14496.4
1650,2015,144166,165000,0.803326,0.73944,0.527983,0.399947,0.31151,3788.0,0.548291,16594.9
9767,2015,144175,976700,0.816376,0.740518,0.530403,0.40879,0.31788099999999997,1661.0,0.465445,15800.9
1648,2015,144184,164800,0.787089,0.656474,0.456776,0.325783,0.24311100000000002,2649.0,0.49344499999999997,17961.8
1649,2015,144193,164900,0.702433,0.75934,0.539096,0.39748,0.307559,2302.0,0.618525,21479.2
1652,2015,144209,165200,0.719228,0.7641899999999999,0.5585140000000001,0.433673,0.34518499999999996,6272.0,0.547832,20644.2
1655,2015,144218,165500,0.674435,0.6823640000000001,0.466603,0.356319,0.269342,4162.0,0.563984,23335.4
1665,2015,144281,166500,0.355808,0.64987,0.430802,0.30849299999999996,0.225929,4227.0,0.25399299999999997,70538.5
1666,2015,144351,166600,0.336283,0.7311949999999999,0.545354,0.426991,0.338496,904.0,0.36330100000000004,60534.9
23522,2015,144467,2352200,0.7770520000000001,0.36846999999999996,0.185634,0.122201,0.08208960000000001,1072.0,0.494949,23117.8
7549,2015,144485,754900,0.756378,0.360969,0.183673,0.11607100000000001,0.0816327,784.0,0.5688409999999999,21447.6
1669,2015,144564,166900,0.5963390000000001,0.325626,0.15221600000000002,0.09055880000000001,0.055876699999999994,1038.0,0.505073,29529.6
23173,2015,144573,2317300,0.689655,0.439655,,,,116.0,0.557692,26899.5
1671,2015,144740,167100,0.358373,0.764252,0.597536,0.470754,0.36341999999999997,6736.0,0.308316,71495.6
21506,2015,144795,2150600,0.521886,0.350168,0.12121199999999999,,,297.0,0.6342409999999999,37607.9
6656,2015,144865,665600,0.51149,0.45131499999999997,0.2561,0.17258900000000002,0.1181,8442.0,0.420836,39267.9
21686,2015,144883,2168600,0.7705310000000001,0.775362,0.543478,0.432367,0.35748800000000003,414.0,0.527778,19103.9
1674,2015,144892,167400,0.366117,0.621827,0.408629,0.302348,0.220178,3152.0,0.340426,59043.3
1675,2015,144944,167500,0.521644,0.40558299999999997,0.21737800000000002,0.142723,0.0953576,3188.0,0.528161,35561.0
1676,2015,144962,167600,0.308625,0.7419140000000001,0.5572779999999999,0.419137,0.320081,1484.0,0.334307,68690.5
1678,2015,144971,167800,0.312195,0.704878,0.5048779999999999,0.370732,0.243902,410.0,0.359788,66033.6
25849,2015,145099,2584900,0.6694680000000001,0.24369699999999997,,,,357.0,0.622302,28950.6
25228,2015,145239,2522800,0.535461,0.416667,0.19680899999999998,0.111702,0.0797872,564.0,0.444219,44307.6
1682,2015,145275,168200,,,,,,,,
4560,2015,145309,456000,0.632653,,,,,49.0,,27018.9
9145,2015,145336,914500,0.6079640000000001,0.6736449999999999,0.37972100000000003,0.25,0.171593,2436.0,0.42607,33380.0
8938,2015,145354,893800,0.628571,,,,,35.0,,37146.7
1684,2015,145372,168400,0.304654,0.600846,0.400564,0.304654,0.22002800000000003,709.0,0.282511,63073.5
22612,2015,145406,2261200,0.539474,0.355263,0.164474,0.0953947,0.042763199999999994,304.0,0.5241640000000001,41775.1
23322,2015,145424,2332200,0.730769,0.564103,,,,78.0,0.43076899999999996,27200.6
22621,2015,145433,2262100,0.542169,0.40963900000000003,,,,83.0,0.514706,38773.7
20552,2015,145460,2055200,0.5,0.6176470000000001,,,,68.0,,39640.6
1685,2015,145497,168500,0.32876700000000003,0.246575,,,,219.0,,46301.2
1681,2015,145521,168100,0.566017,0.371212,0.18831199999999998,0.115801,0.07142860000000001,924.0,0.49257399999999996,32450.0
1659,2015,145558,165900,0.81448,0.303167,0.20814499999999997,0.158371,0.108597,221.0,,16390.4
1776,2015,145600,177600,0.41896700000000003,0.7961189999999999,0.613954,0.48111400000000004,0.373917,8657.0,0.412736,49692.4
1767,2015,145619,176700,0.33686900000000003,0.6772729999999999,0.45403999999999994,0.333333,0.235859,1980.0,0.361842,62477.7
1689,2015,145628,168900,,0.19095499999999999,,,0.0603015,199.0,0.28571399999999997,8609.58
1775,2015,145637,177500,0.256705,0.811359,0.696642,0.5930810000000001,0.492675,8874.0,0.23387199999999997,87252.9
1696,2015,145646,169600,0.145313,0.8609370000000001,0.753125,0.639063,0.517187,640.0,0.17363299999999998,113179.0
6753,2015,145682,675300,0.565022,0.379372,0.197608,0.11778800000000002,0.07832589999999999,3345.0,0.444216,33790.7
1688,2015,145691,168800,0.305118,0.779528,0.637795,0.521654,0.42126,508.0,0.319239,65431.4
1742,2015,145707,174200,0.524648,0.477113,0.22007,0.12147899999999999,0.0633803,568.0,0.418651,32999.9
1691,2015,145725,169100,0.396532,0.820809,0.691329,0.575723,0.442775,865.0,0.313726,60397.2
21799,2015,145770,2179936,0.728271,0.38753000000000004,0.160144,0.08649939999999999,0.0519413,19214.0,0.507391,23760.9
1692,2015,145813,169200,0.237244,0.610396,0.413329,0.293038,0.212804,8388.0,0.285244,83275.1
1705,2015,145831,170500,0.6016130000000001,0.283871,0.155645,0.09354839999999999,0.0677419,1240.0,0.495883,30213.7
21603,2015,146010,2160300,0.705882,,,,,34.0,0.458333,29976.7
8076,2015,146205,807600,0.738504,0.418837,0.18781199999999998,0.104155,0.0609418,1805.0,0.417969,19324.9
12813,2015,146278,1281300,0.5362560000000001,0.385329,0.18296800000000002,0.113828,0.0775717,1186.0,0.45306499999999994,35335.5
1699,2015,146296,169900,0.529269,0.45275699999999997,0.259169,0.179014,0.12776300000000002,4117.0,0.461671,36871.4
1700,2015,146339,170000,0.3184,0.5584,0.3136,0.2016,0.1344,625.0,0.364937,59907.9
7690,2015,146348,769000,0.634478,0.38301999999999997,0.19831500000000002,0.11535999999999999,0.0836034,1543.0,0.491879,28546.0
1701,2015,146366,170100,0.709904,0.321648,0.155127,0.086766,0.054338300000000006,1141.0,0.43612799999999996,21647.3
1703,2015,146393,170300,0.574645,0.49763,0.265403,0.14455,0.0995261,844.0,0.381616,41980.7
7684,2015,146418,768400,0.604878,0.544715,0.293225,0.185366,0.12357699999999999,1845.0,0.459873,30699.0
1704,2015,146427,170400,0.299145,0.8940170000000001,0.823932,0.747009,0.666667,585.0,0.27037,68745.3
7694,2015,146472,769400,0.558091,0.393302,0.225548,0.155602,0.11440399999999999,3374.0,0.513047,30953.5
1706,2015,146481,170600,0.26706199999999997,0.84273,0.743323,0.663205,0.578635,674.0,0.255285,83724.3
23192,2015,146490,2319200,,,,,,,,
7644,2015,146506,764400,0.588329,0.362334,0.179841,0.10026499999999999,0.067374,1885.0,0.45130600000000004,31249.1
10501,2015,146533,1050100,0.43913,0.5956520000000001,0.230435,0.12608699999999998,0.073913,230.0,0.345622,51111.4
10020,2015,146603,1002000,0.525439,0.39731700000000003,0.168363,0.0911193,0.05550419999999999,2162.0,0.428946,38987.5
1707,2015,146612,170700,0.27892,0.623822,0.401885,0.275921,0.191088,2334.0,0.38354299999999997,73543.2
1708,2015,146667,170800,0.37642600000000004,0.501901,0.315589,0.148289,0.106464,263.0,0.331984,52328.5
1709,2015,146676,170900,0.5309729999999999,0.710914,0.518191,0.424779,0.337266,1017.0,0.37746799999999997,40170.4
7170,2015,146685,717000,0.6041449999999999,0.421496,0.213207,0.11696500000000001,0.07060060000000001,2847.0,0.449791,31029.9
7303,2015,146700,730307,0.623855,0.276121,0.11528499999999998,0.06879550000000001,0.04132430000000001,4259.0,0.5369659999999999,32222.4
1710,2015,146719,171000,0.304762,0.751948,0.622727,0.5,0.39523800000000003,4620.0,0.26513600000000004,83232.4
6225,2015,146755,622500,0.359116,0.370166,,,,181.0,0.35503,58499.6
22281,2015,146807,2228100,0.7457630000000001,0.542373,,,,59.0,0.428571,21550.7
1716,2015,146816,171600,0.666667,0.522876,,,0.137255,153.0,0.601695,28132.5
1717,2015,146825,171700,0.337629,0.6778350000000001,0.448454,0.314433,0.206186,388.0,0.37604499999999996,62693.3
1721,2015,146977,172100,,,,,,,,
7691,2015,147004,769100,0.560045,0.37598200000000004,0.195286,0.118967,0.0802469,1782.0,0.49616400000000005,34205.2
1722,2015,147013,172200,0.333882,0.57648,0.370888,0.260691,0.192434,1216.0,0.33718899999999996,58295.5
6228,2015,147129,622800,0.46475200000000005,0.524804,0.227154,0.0939948,0.052219299999999996,383.0,0.36285700000000004,50542.1
4568,2015,147165,456800,0.698006,0.467236,0.202279,0.0911681,0.045584,351.0,0.546154,25439.1
1724,2015,147244,172400,0.306569,0.748175,0.528285,0.414234,0.310219,1096.0,0.29891799999999996,65298.3
1725,2015,147341,172500,0.268519,0.768519,0.631173,0.520062,0.422839,648.0,0.31903899999999996,67604.1
1727,2015,147369,172700,0.548148,0.326984,0.16296300000000002,0.0973545,0.0518519,945.0,0.30033699999999997,29288.2
7692,2015,147378,769200,0.594284,0.483667,0.29380100000000003,0.20397200000000001,0.145509,5388.0,0.50195,31062.9
8880,2015,147396,888000,0.325,0.375,,,,80.0,,56895.6
1728,2015,147411,172800,0.622024,0.517857,0.347024,0.251786,0.18571400000000002,1680.0,0.661367,25998.1
21924,2015,147439,2192400,0.722222,0.455556,,,,90.0,0.473684,26619.9
1733,2015,147536,173300,0.553991,0.549296,0.31298899999999996,0.198748,0.1518,1278.0,0.487329,35917.9
1732,2015,147590,173200,0.634783,0.513043,0.27826100000000004,,,115.0,,41466.8
25566,2015,147642,2556600,0.76,,,,,50.0,,21703.4
1734,2015,147660,173400,0.22105300000000003,0.738947,0.54386,0.39719299999999996,0.30035100000000003,1425.0,0.25610700000000003,88861.4
1735,2015,147679,173500,0.327883,0.759897,0.567986,0.43373500000000004,0.345955,1162.0,0.363112,63837.2
1737,2015,147703,173700,0.396339,0.626034,0.41816899999999996,0.30454200000000003,0.22657600000000003,7375.0,0.372294,57345.3
12362,2015,147749,1236200,0.773031,0.5507340000000001,0.284379,0.184246,0.12216300000000001,1498.0,0.513514,20758.2
1739,2015,147767,173900,0.24471700000000002,0.531204,0.483538,0.45651099999999994,0.42653599999999997,2035.0,0.131405,98426.0
1693,2015,147776,169300,0.6362329999999999,0.670795,0.46198199999999995,0.334677,0.252592,3472.0,0.49555,31045.0
9896,2015,147800,989600,0.661853,0.492579,0.307661,0.202166,0.153229,2493.0,0.428641,23950.3
22975,2015,147819,2297500,0.464789,0.43662,,,,71.0,,48991.4
1741,2015,147828,174100,0.21155900000000002,0.610817,0.409862,0.282609,0.20413599999999998,1886.0,0.255556,77893.1
7118,2015,147916,711800,0.564336,0.437133,0.22473600000000002,0.151293,0.108402,3404.0,0.389386,37400.3
10836,2015,147970,1083604,0.458333,0.4375,0.270833,,,96.0,,52103.7
1640,2015,148007,164000,0.668872,0.645243,0.41241300000000003,0.277883,0.20573400000000003,3174.0,0.38950999999999997,26327.9
23233,2015,148098,2323300,0.5,,,,,24.0,,38920.3
1745,2015,148131,174500,0.30952399999999997,0.663492,0.430159,0.311111,0.228571,630.0,0.316583,66876.7
20693,2015,148140,2069300,0.768235,0.322353,0.150588,0.0870588,0.055294100000000006,850.0,0.49780399999999997,20656.5
12584,2015,148177,1258400,0.63205,0.467675,0.240371,0.159904,0.106602,2908.0,0.40757,31763.2
7119,2015,148256,711900,0.679581,0.340314,0.16125699999999998,0.0984293,0.0554974,955.0,0.449575,22302.7
10879,2015,148292,1087900,0.6595449999999999,0.314266,0.136458,0.0847691,0.0599586,1451.0,0.50695,25278.8
1746,2015,148335,174600,0.506721,0.642363,0.437882,0.323422,0.238697,2455.0,0.436551,43799.6
1747,2015,148380,174700,0.5777100000000001,0.399924,0.21834699999999999,0.131918,0.0890826,2638.0,0.496644,30906.1
10913,2015,148399,1091303,0.646119,0.332572,0.124049,0.05783869999999999,0.027397300000000003,1314.0,0.48118299999999997,32781.4
1748,2015,148405,174800,0.413392,0.669578,0.438137,0.28384299999999996,0.189229,687.0,0.431596,52688.8
1749,2015,148487,174900,0.44760500000000003,0.718064,0.5274449999999999,0.403194,0.30988000000000004,2004.0,0.365188,50290.9
1750,2015,148496,175000,0.378399,0.756042,0.6117819999999999,0.5098189999999999,0.410876,1324.0,0.52007,52804.8
9800,2015,148511,980000,0.590476,0.552381,0.23809499999999997,,,105.0,,33469.8
6240,2015,148575,624000,0.361111,0.518519,0.157407,,,216.0,0.339901,58317.5
1664,2015,148584,166400,0.283474,0.6381180000000001,0.406514,0.291918,0.207479,829.0,0.447403,67807.0
30980,2015,148593,3098000,0.330097,0.26213600000000004,,,,103.0,,59404.3
1768,2015,148627,176800,0.408094,0.784148,0.622822,0.48847700000000005,0.382237,1779.0,0.48107,50304.3
9333,2015,148654,933300,0.447205,0.660455,0.384403,0.26432,0.196687,1449.0,0.350679,48047.3
1752,2015,148672,175200,0.574973,0.337648,0.160734,0.0949299,0.0711974,927.0,0.479167,33302.2
7693,2015,148821,769300,0.697466,0.32190799999999997,0.15499300000000002,0.0789866,0.046199699999999996,671.0,0.42730500000000005,21510.0
1756,2015,148849,175600,0.581395,,,,0.255814,43.0,,55500.2
21854,2015,148876,2185400,0.693347,0.265073,0.158004,0.11330599999999999,0.0800416,962.0,0.631436,21475.2
1757,2015,148937,175700,0.773451,0.306195,0.141593,0.0814159,0.05309730000000001,565.0,0.440945,17796.8
31285,2015,148955,3128500,0.538462,0.564103,,,0.19230799999999998,78.0,0.782609,28338.7
1643,2015,148991,164300,0.614219,0.538462,0.247086,0.14918399999999998,0.0909091,858.0,0.408912,31096.2
9987,2015,149028,998700,0.43827200000000005,0.5432100000000001,0.277778,0.123457,0.061728399999999996,162.0,0.425676,54259.2
1758,2015,149222,175800,0.40179000000000004,0.614933,0.414405,0.303653,0.22605300000000003,6817.0,0.333441,53918.8
1759,2015,149231,175900,0.332741,0.571759,0.325271,0.22034499999999999,0.1565,5623.0,0.29851,63715.0
11810,2015,149310,1181000,,0.45588199999999995,,,0.125,136.0,0.556962,6972.6
20732,2015,149329,2073200,,,,,,24.0,,48679.5
1769,2015,149365,176900,0.762369,0.651219,0.421254,0.301045,0.22160300000000002,2870.0,0.41926899999999995,18392.0
10695,2015,149499,1069500,,,,,,24.0,,23523.1
1771,2015,149505,177100,0.348128,0.635229,0.402219,0.278779,0.176144,721.0,0.367128,64707.9
1772,2015,149514,177200,0.395307,0.592058,0.371841,0.28880900000000004,0.196751,554.0,0.30505,54647.3
1773,2015,149532,177300,0.621233,0.5518390000000001,0.341167,0.237213,0.173625,3617.0,0.527363,26858.9
21244,2015,149550,2124400,0.622711,0.355311,0.14285699999999998,,,273.0,0.497817,33773.8
1778,2015,149639,177800,0.245902,,0.459016,,,61.0,,80002.4
6931,2015,149727,693100,0.4969,0.45257299999999995,0.255735,0.16180999999999998,0.106324,3226.0,0.488756,41123.8
22141,2015,149763,2214100,0.5186,0.52954,0.31290999999999997,0.19255999999999998,0.13129100000000002,457.0,0.44386400000000004,40966.3
1780,2015,149772,178000,0.396764,0.621467,0.410488,0.309504,0.237812,4882.0,0.360256,55239.0
1781,2015,149781,178100,0.173171,0.7743899999999999,0.6439020000000001,0.518293,0.392683,820.0,,107439.0
3961,2015,149842,396100,0.566554,0.409943,0.21966100000000002,0.13966099999999998,0.0960452,4425.0,0.474491,33453.2
1784,2015,150048,178400,0.44753699999999996,0.657388,0.45182,0.346895,0.229122,467.0,0.486874,42138.3
1785,2015,150066,178500,0.26849,0.640324,0.43870299999999995,0.311044,0.20567399999999997,987.0,0.260128,67586.8
9612,2015,150075,961200,,,,,,,,
