year,fips,unitid,sex,number_applied,number_admitted,number_enrolled_ft,number_enrolled_pt,number_enrolled_total
2017,6,110510,99,15637.0,8934.0,2483.0,34.0,2517.0
2017,6,110529,1,18269.0,8936.0,1864.0,69.0,1933.0
2017,6,110529,2,16642.0,10289.0,1804.0,49.0,1853.0
2017,6,110529,99,34911.0,19225.0,3668.0,118.0,3786.0
2017,6,110538,1,9734.0,6212.0,1214.0,20.0,1234.0
2017,6,110538,2,13571.0,9584.0,1555.0,16.0,1571.0
2017,6,110538,99,23305.0,15796.0,2769.0,36.0,2805.0
2017,6,110547,1,7199.0,3473.0,593.0,17.0,610.0
2017,6,110547,2,10186.0,5860.0,1042.0,26.0,1068.0
2017,6,110547,99,17385.0,9333.0,1635.0,43.0,1678.0
2017,6,110556,1,7433.0,4046.0,1242.0,63.0,1305.0
2017,6,110556,2,10487.0,6600.0,2065.0,76.0,2141.0
2017,6,110556,99,17920.0,10646.0,3307.0,139.0,3446.0
2017,6,110565,1,19246.0,7853.0,1648.0,48.0,1696.0
2017,6,110565,2,26562.0,13090.0,2657.0,84.0,2741.0
2017,6,110565,99,45808.0,20943.0,4305.0,132.0,4437.0
2017,6,110574,1,6056.0,4255.0,501.0,11.0,512.0
2017,6,110574,2,9906.0,7565.0,892.0,16.0,908.0
2017,6,110574,99,15962.0,11820.0,1393.0,27.0,1420.0
2017,6,110583,1,26004.0,7010.0,1610.0,38.0,1648.0
2017,6,110583,2,37044.0,10640.0,2463.0,27.0,2490.0
2017,6,110583,99,63048.0,17650.0,4073.0,65.0,4138.0
2017,6,110592,1,15446.0,6796.0,1521.0,65.0,1586.0
2017,6,110592,2,21950.0,10573.0,1884.0,86.0,1970.0
2017,6,110592,99,37396.0,17369.0,3405.0,151.0,3556.0
2017,6,110608,1,13524.0,7320.0,2360.0,33.0,2393.0
2017,6,110608,2,16641.0,10071.0,2814.0,20.0,2834.0
2017,6,110608,99,30165.0,17391.0,5174.0,53.0,5227.0
2017,6,110617,1,10069.0,6621.0,1506.0,64.0,1570.0
2017,6,110617,2,14063.0,9731.0,1975.0,45.0,2020.0
2017,6,110617,99,24132.0,16352.0,3481.0,109.0,3590.0
2017,6,110635,1,41597.0,6324.0,2939.0,18.0,2957.0
2017,6,110635,2,43447.0,8225.0,3405.0,17.0,3422.0
2017,6,110635,99,85044.0,14549.0,6344.0,35.0,6379.0
2017,6,110644,1,32302.0,12494.0,2239.0,11.0,2250.0
2017,6,110644,2,38650.0,18268.0,3571.0,47.0,3618.0
2017,6,110644,99,70952.0,30762.0,5810.0,58.0,5868.0
2017,6,110653,1,39095.0,13788.0,3032.0,5.0,3037.0
2017,6,110653,2,45997.0,17275.0,3502.0,6.0,3508.0
2017,6,110653,99,85092.0,31063.0,6534.0,11.0,6545.0
2017,6,110662,1,46940.0,7138.0,2418.0,5.0,2423.0
2017,6,110662,2,55285.0,9318.0,3604.0,11.0,3615.0
2017,6,110662,99,102225.0,16456.0,6022.0,16.0,6038.0
2017,6,110671,1,19205.0,10652.0,2000.0,11.0,2011.0
2017,6,110671,2,24477.0,14349.0,2576.0,11.0,2587.0
2017,6,110671,99,43682.0,25001.0,4576.0,22.0,4598.0
2017,6,110680,1,40782.0,13607.0,2722.0,5.0,2727.0
2017,6,110680,2,47664.0,16454.0,2968.0,4.0,2972.0
2017,6,110680,99,88446.0,30061.0,5690.0,9.0,5699.0
2017,6,110699,1,,,,,
2017,6,110699,2,,,,,
2017,6,110699,99,,,,,
2017,6,110705,1,37334.0,11023.0,1897.0,13.0,1910.0
2017,6,110705,2,44490.0,15823.0,2617.0,11.0,2628.0
2017,6,110705,99,81824.0,26846.0,4514.0,24.0,4538.0
2017,6,110714,1,23459.0,12113.0,2071.0,4.0,2075.0
2017,6,110714,2,29510.0,14871.0,1969.0,4.0,1973.0
2017,6,110714,99,52969.0,26984.0,4040.0,8.0,4048.0
2017,6,110778,1,,,,,
2017,6,110778,2,,,,,
2017,6,110778,99,,,,,
2017,6,110875,1,,,,,
2017,6,110875,2,,,,,
2017,6,110875,99,,,,,
2017,6,110918,1,2.0,2.0,2.0,0.0,2.0
2017,6,110918,2,1.0,1.0,1.0,0.0,1.0
2017,6,110918,99,3.0,3.0,3.0,0.0,3.0
2017,6,111009,1,,,,,
2017,6,111009,2,,,,,
2017,6,111009,99,,,,,
2017,6,111054,1,,,,,
2017,6,111054,2,,,,,
2017,6,111054,99,,,,,
2017,6,111081,1,817.0,208.0,96.0,,96.0
2017,6,111081,2,1420.0,327.0,135.0,,135.0
2017,6,111081,99,2265.0,545.0,235.0,,235.0
2017,6,111188,1,903.0,591.0,180.0,0.0,180.0
2017,6,111188,2,253.0,176.0,43.0,0.0,43.0
2017,6,111188,99,1156.0,767.0,223.0,0.0,223.0
2017,6,111391,1,,,,,
2017,6,111391,2,,,,,
2017,6,111391,99,,,,,
2017,6,111434,1,,,,,
2017,6,111434,2,,,,,
2017,6,111434,99,,,,,
2017,6,111461,1,,,,,
2017,6,111461,2,,,,,
2017,6,111461,99,,,,,
2017,6,111513,1,,,,,
2017,6,111513,2,,,,,
2017,6,111513,99,,,,,
2017,6,111638,1,17.0,15.0,3.0,,3.0
2017,6,111638,2,41.0,34.0,7.0,,7.0
2017,6,111638,99,58.0,49.0,10.0,,10.0
2017,6,111708,1,,,,,
2017,6,111708,2,,,,,
2017,6,111708,99,,,,,
2017,6,111717,1,,,,,
2017,6,111717,2,,,,,
2017,6,111717,99,,,,,
2017,6,111726,1,,,,,
2017,6,111726,2,,,,,
2017,6,111726,99,,,,,
2017,6,111744,1,,,,,
2017,6,111744,2,,,,,
2017,6,111744,99,,,,,
2017,6,111762,1,,,,,
2017,6,111762,2,,,,,
2017,6,111762,99,,,,,
2017,6,111799,1,,,,,
2017,6,111799,2,,,,,
2017,6,111799,99,,,,,
2017,6,111887,1,,,,,
2017,6,111887,2,,,,,
2017,6,111887,99,,,,,
2017,6,111896,1,,,,,
2017,6,111896,2,,,,,
2017,6,111896,99,,,,,
2017,6,111920,1,,,,,
2017,6,111920,2,,,,,
2017,6,111920,99,,,,,
2017,6,111939,1,,,,,
2017,6,111939,2,,,,,
2017,6,111939,99,,,,,
2017,6,111948,1,5106.0,2825.0,656.0,11.0,667.0
2017,6,111948,2,8064.0,4714.0,1022.0,7.0,1029.0
2017,6,111948,99,13170.0,7539.0,1678.0,18.0,1696.0
2017,6,111966,1,13.0,12.0,3.0,0.0,3.0
2017,6,111966,2,48.0,43.0,13.0,0.0,13.0
2017,6,111966,99,61.0,55.0,16.0,0.0,16.0
2017,6,112075,1,1755.0,933.0,125.0,0.0,125.0
2017,6,112075,2,3224.0,1977.0,203.0,0.0,203.0
2017,6,112075,99,4979.0,2910.0,328.0,0.0,328.0
2017,6,112084,1,187.0,113.0,44.0,0.0,44.0
2017,6,112084,2,222.0,142.0,25.0,1.0,26.0
2017,6,112084,99,409.0,255.0,69.0,1.0,70.0
2017,6,112127,1,,,,,
2017,6,112127,2,,,,,
2017,6,112127,99,,,,,
2017,6,112172,1,,,,,
2017,6,112172,2,,,,,
2017,6,112172,99,,,,,
2017,6,112181,1,,,,,
2017,6,112181,2,,,,,
2017,6,112181,99,,,,,
2017,6,112190,1,,,,,
2017,6,112190,2,,,,,
2017,6,112190,99,,,,,
2017,6,112251,1,,,,,
2017,6,112251,2,,,,,
2017,6,112251,99,,,,,
2017,6,112260,1,2936.0,316.0,194.0,,194.0
2017,6,112260,2,3413.0,342.0,158.0,,158.0
2017,6,112260,99,6349.0,658.0,352.0,,352.0
2017,6,112288,1,,,,,
2017,6,112288,2,,,,,
2017,6,112288,99,,,,,
2017,6,112367,1,,,,,
2017,6,112367,2,,,,,
2017,6,112367,99,,,,,
2017,6,112376,1,,,,,
2017,6,112376,2,,,,,
2017,6,112376,99,,,,,
2017,6,112385,1,,,,,
2017,6,112385,2,,,,,
2017,6,112385,99,,,,,
2017,6,112394,1,152.0,96.0,46.0,3.0,49.0
2017,6,112394,2,76.0,50.0,20.0,3.0,23.0
2017,6,112394,99,228.0,146.0,66.0,6.0,72.0
2017,6,112446,1,,,,,
2017,6,112446,2,,,,,
2017,6,112446,99,,,,,
2017,6,112455,1,,,,,
2017,6,112455,2,,,,,
2017,6,112455,99,,,,,
2017,6,112525,1,,,,,
2017,6,112525,2,,,,,
2017,6,112525,99,,,,,
2017,6,112561,1,,,,,
2017,6,112561,2,,,,,
2017,6,112561,99,,,,,
2017,6,112570,1,259.0,128.0,39.0,4.0,43.0
2017,6,112570,2,271.0,135.0,49.0,3.0,52.0
2017,6,112570,99,531.0,263.0,88.0,7.0,95.0
2017,6,112686,1,,,,,
2017,6,112686,2,,,,,
2017,6,112686,99,,,,,
2017,6,112817,1,,,,,
2017,6,112817,2,,,,,
2017,6,112817,99,,,,,
2017,6,112826,1,,,,,
2017,6,112826,2,,,,,
2017,6,112826,99,,,,,
2017,6,113096,1,,,,,
2017,6,113096,2,,,,,
2017,6,113096,99,,,,,
2017,6,113111,1,,,,,
2017,6,113111,2,,,,,
2017,6,113111,99,,,,,
2017,6,113193,1,,,,,
2017,6,113193,2,,,,,
2017,6,113193,99,,,,,
2017,6,113218,1,,,,,
2017,6,113218,2,,,,,
2017,6,113218,99,,,,,
2017,6,113236,1,,,,,
2017,6,113236,2,,,,,
2017,6,113236,99,,,,,
2017,6,113333,1,,,,,
2017,6,113333,2,,,,,
2017,6,113333,99,,,,,
2017,6,113449,1,,,,,
2017,6,113449,2,,,,,
2017,6,113449,99,,,,,
2017,6,113537,1,,,,,
2017,6,113537,2,,,,,
2017,6,113537,99,,,,,
2017,6,113573,1,,,,,
2017,6,113573,2,,,,,
2017,6,113573,99,,,,,
2017,6,113582,1,1.0,1.0,,,0.0
2017,6,113582,2,13.0,6.0,2.0,1.0,3.0
2017,6,113582,99,14.0,7.0,2.0,1.0,3.0
2017,6,113634,1,,,,,
2017,6,113634,2,,,,,
2017,6,113634,99,,,,,
2017,6,113698,1,435.0,393.0,55.0,1.0,56.0
2017,6,113698,2,1432.0,1258.0,186.0,0.0,186.0
2017,6,113698,99,1867.0,1651.0,241.0,1.0,242.0
2017,6,113704,1,,,,,
2017,6,113704,2,,,,,
2017,6,113704,99,,,,,
2017,6,113856,1,,,,,
2017,6,113856,2,,,,,
2017,6,113856,99,,,,,
2017,6,113980,1,,,,,
2017,6,113980,2,,,,,
2017,6,113980,99,,,,,
2017,6,114044,1,,,,,
2017,6,114044,2,,,,,
2017,6,114044,99,,,,,
2017,6,114114,1,,,,,
2017,6,114114,2,,,,,
2017,6,114114,99,,,,,
2017,6,114123,1,,,,,
2017,6,114123,2,,,,,
2017,6,114123,99,,,,,
2017,6,114266,1,,,,,
2017,6,114266,2,,,,,
2017,6,114266,99,,,,,
2017,6,114354,1,239.0,84.0,60.0,0.0,60.0
2017,6,114354,2,1299.0,523.0,305.0,8.0,313.0
2017,6,114354,99,1538.0,607.0,365.0,8.0,373.0
2017,6,114390,1,29.0,13.0,8.0,0.0,8.0
2017,6,114390,2,169.0,60.0,35.0,1.0,36.0
2017,6,114390,99,198.0,73.0,43.0,1.0,44.0
2017,6,114415,1,8.0,5.0,3.0,0.0,3.0
2017,6,114415,2,119.0,67.0,45.0,1.0,46.0
2017,6,114415,99,127.0,72.0,48.0,1.0,49.0
2017,6,114433,1,,,,,
2017,6,114433,2,,,,,
2017,6,114433,99,,,,,
2017,6,114460,1,,,,,
2017,6,114460,2,,,,,
2017,6,114460,99,,,,,
2017,6,114549,1,,,,,
2017,6,114549,2,,,,,
2017,6,114549,99,,,,,
2017,6,114585,1,,,,,
2017,6,114585,2,,,,,
2017,6,114585,99,,,,,
2017,6,114628,1,,,,,
2017,6,114628,2,,,,,
2017,6,114628,99,,,,,
2017,6,114637,1,,,,,
2017,6,114637,2,,,,,
2017,6,114637,99,,,,,
2017,6,114716,1,,,,,
2017,6,114716,2,,,,,
2017,6,114716,99,,,,,
2017,6,114734,1,,,,,
2017,6,114734,2,,,,,
2017,6,114734,99,,,,,
2017,6,114761,1,,,,,
2017,6,114761,2,,,,,
2017,6,114761,99,,,,,
2017,6,114789,1,,,,,
2017,6,114789,2,,,,,
2017,6,114789,99,,,,,
2017,6,114813,1,189.0,141.0,73.0,0.0,73.0
2017,6,114813,2,434.0,310.0,127.0,3.0,130.0
2017,6,114813,99,623.0,451.0,200.0,3.0,203.0
2017,6,114831,1,,,,,
2017,6,114831,2,,,,,
2017,6,114831,99,,,,,
2017,6,114840,1,,,,,
2017,6,114840,2,,,,,
2017,6,114840,99,,,,,
2017,6,114859,1,,,,,
2017,6,114859,2,,,,,
2017,6,114859,99,,,,,
2017,6,114938,1,,,,,
2017,6,114938,2,,,,,
2017,6,114938,99,,,,,
2017,6,114947,1,,,,,
2017,6,114947,2,,,,,
2017,6,114947,99,,,,,
2017,6,115001,1,,,,,
2017,6,115001,2,,,,,
2017,6,115001,99,,,,,
2017,6,115010,1,,,,,
2017,6,115010,2,,,,,
2017,6,115010,99,,,,,
2017,6,115083,1,,,,,0.0
2017,6,115083,2,,,,,0.0
2017,6,115083,99,0.0,,,,
2017,6,115126,1,,,,,
2017,6,115126,2,,,,,
2017,6,115126,99,,,,,
2017,6,115214,1,,,,,
2017,6,115214,2,,,,,
2017,6,115214,99,,,,,
2017,6,115287,1,,,,,
2017,6,115287,2,,,,,
2017,6,115287,99,,,,,
2017,6,115296,1,,,,,
2017,6,115296,2,,,,,
2017,6,115296,99,,,,,
2017,6,115357,1,,,,,
2017,6,115357,2,,,,,
2017,6,115357,99,,,,,
2017,6,115393,1,,,,,
2017,6,115393,2,,,,,
2017,6,115393,99,,,,,
2017,6,115409,1,2828.0,284.0,108.0,,108.0
2017,6,115409,2,1250.0,345.0,117.0,,117.0
2017,6,115409,99,4078.0,629.0,225.0,,225.0
2017,6,115658,1,,,,,
2017,6,115658,2,,,,,
2017,6,115658,99,,,,,
2017,6,115728,1,905.0,415.0,67.0,0.0,67.0
2017,6,115728,2,1808.0,1011.0,109.0,1.0,110.0
2017,6,115728,99,2713.0,1426.0,176.0,1.0,177.0
2017,6,115746,1,,,,,
2017,6,115746,2,,,,,
2017,6,115746,99,,,,,
2017,6,115755,1,4368.0,3426.0,430.0,6.0,436.0
2017,6,115755,2,7085.0,5946.0,758.0,16.0,774.0
2017,6,115755,99,11453.0,9372.0,1188.0,22.0,1210.0
2017,6,115773,1,,,,,
2017,6,115773,2,,,,,
2017,6,115773,99,,,,,
2017,6,115861,1,,,,,
2017,6,115861,2,,,,,
2017,6,115861,99,,,,,
2017,6,115931,1,,,,,
2017,6,115931,2,,,,,
2017,6,115931,99,,,,,
2017,6,116226,1,,,,,
2017,6,116226,2,,,,,
2017,6,116226,99,,,,,
2017,6,116350,1,,,,,
2017,6,116350,2,,,,,
2017,6,116350,99,,,,,
2017,6,116439,1,,,,,
2017,6,116439,2,,,,,
2017,6,116439,99,,,,,
2017,6,116466,1,,,,,
2017,6,116466,2,,,,,
2017,6,116466,99,,,,,
2017,6,116475,1,,,,,
2017,6,116475,2,,,,,
2017,6,116475,99,,,,,
2017,6,116484,1,,,,,
2017,6,116484,2,,,,,
2017,6,116484,99,,,,,
2017,6,116563,1,,,,,
2017,6,116563,2,,,,,
2017,6,116563,99,,,,,
2017,6,116712,1,,,,,
2017,6,116712,2,,,,,
2017,6,116712,99,,,,,
2017,6,116846,1,14.0,10.0,4.0,0.0,4.0
2017,6,116846,2,25.0,24.0,6.0,0.0,6.0
2017,6,116846,99,41.0,34.0,10.0,0.0,10.0
2017,6,117052,1,,,,,
2017,6,117052,2,,,,,
2017,6,117052,99,,,,,
2017,6,117104,1,65.0,62.0,42.0,1.0,43.0
2017,6,117104,2,86.0,84.0,45.0,0.0,45.0
2017,6,117104,99,151.0,146.0,87.0,1.0,88.0
2017,6,117113,1,,,,,
2017,6,117113,2,,,,,
2017,6,117113,99,,,,,
2017,6,117140,1,3026.0,1407.0,260.0,1.0,261.0
2017,6,117140,2,4986.0,2402.0,342.0,3.0,345.0
2017,6,117140,99,8012.0,3809.0,602.0,4.0,606.0
2017,6,117168,1,207.0,66.0,18.0,0.0,18.0
2017,6,117168,2,567.0,193.0,73.0,0.0,73.0
2017,6,117168,99,774.0,259.0,91.0,0.0,91.0
2017,6,117195,1,,,,,
2017,6,117195,2,,,,,
2017,6,117195,99,,,,,
2017,6,117238,1,,,,,
2017,6,117238,2,,,,,
2017,6,117238,99,,,,,
2017,6,117247,1,,,,,
2017,6,117247,2,,,,,
2017,6,117247,99,,,,,
2017,6,117274,1,,,,,
2017,6,117274,2,,,,,
2017,6,117274,99,,,,,
2017,6,117520,1,,,,,
2017,6,117520,2,,,,,
2017,6,117520,99,,,,,
2017,6,117548,1,,,,,
2017,6,117548,2,,,,,
2017,6,117548,99,,,,,
2017,6,117557,1,,,,,
2017,6,117557,2,,,,,
2017,6,117557,99,,,,,
2017,6,117575,1,,,,,
2017,6,117575,2,,,,,
2017,6,117575,99,,,,,
2017,6,117627,1,1420.0,623.0,140.0,5.0,145.0
2017,6,117627,2,2680.0,1354.0,273.0,2.0,275.0
2017,6,117627,99,4101.0,1977.0,413.0,7.0,420.0
2017,6,117636,1,,,,,
2017,6,117636,2,,,,,
2017,6,117636,99,,,,,
2017,6,117645,1,,,,,
2017,6,117645,2,,,,,
2017,6,117645,99,,,,,
2017,6,117672,1,,,,,
2017,6,117672,2,,,,,
2017,6,117672,99,,,,,
2017,6,117681,1,,,,,
2017,6,117681,2,,,,,
2017,6,117681,99,,,,,
2017,6,117690,1,,,,,
2017,6,117690,2,,,,,
2017,6,117690,99,,,,,
2017,6,117706,1,,,,,
2017,6,117706,2,,,,,
2017,6,117706,99,,,,,
2017,6,117715,1,,,,,
2017,6,117715,2,,,,,
2017,6,117715,99,,,,,
2017,6,117724,1,,,,,
2017,6,117724,2,,,,,
2017,6,117724,99,,,,,
2017,6,117733,1,,,,,
2017,6,117733,2,,,,,
2017,6,117733,99,,,,,
2017,6,117751,1,260.0,171.0,71.0,2.0,73.0
2017,6,117751,2,357.0,235.0,89.0,2.0,91.0
2017,6,117751,99,617.0,406.0,160.0,4.0,164.0
2017,6,117788,1,,,,,
2017,6,117788,2,,,,,
2017,6,117788,99,,,,,
2017,6,117803,1,,,,,
2017,6,117803,2,,,,,
2017,6,117803,99,,,,,
2017,6,117867,1,,,,,
2017,6,117867,2,,,,,
2017,6,117867,99,,,,,
2017,6,117894,1,,,,,
2017,6,117894,2,,,,,
2017,6,117894,99,,,,,
2017,6,117900,1,,,,,
2017,6,117900,2,,,,,
2017,6,117900,99,,,,,
2017,6,117928,1,,,,,
2017,6,117928,2,,,,,
2017,6,117928,99,,,,,
2017,6,117946,1,6226.0,3168.0,652.0,0.0,652.0
2017,6,117946,2,9155.0,4904.0,793.0,1.0,794.0
2017,6,117946,99,15381.0,8072.0,1445.0,1.0,1446.0
2017,6,117955,1,,,,,
2017,6,117955,2,,,,,
2017,6,117955,99,,,,,
2017,6,118134,1,,,,,
2017,6,118134,2,,,,,
2017,6,118134,99,,,,,
2017,6,118143,1,,,,,
2017,6,118143,2,,,,,
2017,6,118143,99,,,,,
2017,6,118161,1,3.0,3.0,3.0,,3.0
2017,6,118161,2,30.0,30.0,30.0,,30.0
2017,6,118161,99,33.0,33.0,33.0,,33.0
2017,6,118189,1,,,,,
2017,6,118189,2,,,,,
2017,6,118189,99,,,,,
2017,6,118198,1,28.0,21.0,16.0,,16.0
2017,6,118198,2,76.0,76.0,42.0,,42.0
2017,6,118198,99,104.0,98.0,58.0,,58.0
2017,6,118259,1,,,,,
2017,6,118259,2,,,,,
2017,6,118259,99,,,,,
2017,6,118277,1,,,,,
2017,6,118277,2,,,,,
2017,6,118277,99,,,,,
2017,6,118286,1,,,,,
2017,6,118286,2,,,,,
2017,6,118286,99,,,,,
2017,6,118347,1,,,,,
2017,6,118347,2,,,,,
2017,6,118347,99,,,,,
2017,6,118541,1,,,,,
2017,6,118541,2,,,,,
2017,6,118541,99,,,,,
2017,6,118684,1,,,,,
2017,6,118684,2,,,,,
2017,6,118684,99,,,,,
2017,6,118693,1,1285.0,509.0,97.0,1.0,98.0
2017,6,118693,2,1205.0,576.0,56.0,0.0,56.0
2017,6,118693,99,2524.0,1085.0,153.0,1.0,154.0
2017,6,118718,1,,,,,
2017,6,118718,2,,,,,
2017,6,118718,99,,,,,
2017,6,118772,1,,,,,
2017,6,118772,2,,,,,
2017,6,118772,99,,,,,
2017,6,118888,1,0.0,,,,
2017,6,118888,2,961.0,837.0,2.0,177.0,179.0
2017,6,118888,99,961.0,837.0,2.0,177.0,179.0
2017,6,118912,1,,,,,
2017,6,118912,2,,,,,
2017,6,118912,99,,,,,
2017,6,118930,1,,,,,
2017,6,118930,2,,,,,
2017,6,118930,99,,,,,
2017,6,118958,1,,,,,
2017,6,118958,2,,,,,
2017,6,118958,99,,,,,
2017,6,118967,1,,,,,
2017,6,118967,2,,,,,
2017,6,118967,99,,,,,
2017,6,118976,1,,,,,
2017,6,118976,2,,,,,
2017,6,118976,99,,,,,
2017,6,118994,1,,,,,
2017,6,118994,2,,,,,
2017,6,118994,99,,,,,
2017,6,119058,1,,,,,
2017,6,119058,2,,,,,
2017,6,119058,99,,,,,
2017,6,119067,1,,,,,
2017,6,119067,2,,,,,
2017,6,119067,99,,,,,
2017,6,119137,1,,,,,
2017,6,119137,2,,,,,
2017,6,119137,99,,,,,
2017,6,119164,1,,,,,
2017,6,119164,2,,,,,
2017,6,119164,99,,,,,
2017,6,119173,1,86.0,56.0,25.0,2.0,27.0
2017,6,119173,2,2266.0,1854.0,459.0,10.0,469.0
2017,6,119173,99,2352.0,1910.0,484.0,12.0,496.0
2017,6,119216,1,,,,,
2017,6,119216,2,,,,,
2017,6,119216,99,,,,,
2017,6,119270,1,338.0,276.0,153.0,6.0,159.0
2017,6,119270,2,118.0,89.0,45.0,6.0,51.0
2017,6,119270,99,456.0,365.0,198.0,12.0,210.0
2017,6,119331,1,,,,,
2017,6,119331,2,,,,,
2017,6,119331,99,,,,,
2017,6,119553,1,,,,,
2017,6,119553,2,,,,,
2017,6,119553,99,,,,,
2017,6,119605,1,,,,,
2017,6,119605,2,,,,,
2017,6,119605,99,,,,,
2017,6,119678,1,,,,,
2017,6,119678,2,,,,,
2017,6,119678,99,,,,,
2017,6,119775,1,52.0,52.0,25.0,0.0,25.0
2017,6,119775,2,62.0,61.0,28.0,2.0,30.0
2017,6,119775,99,114.0,113.0,53.0,2.0,55.0
2017,6,119845,1,,,,,
2017,6,119845,2,,,,,
2017,6,119845,99,,,,,
2017,6,119951,1,,,,,
2017,6,119951,2,,,,,
2017,6,119951,99,,,,,
2017,6,120023,1,,,,,
2017,6,120023,2,,,,,
2017,6,120023,99,,,,,
2017,6,120069,1,,,,,
2017,6,120069,2,,,,,
2017,6,120069,99,,,,,
2017,6,120078,1,31.0,24.0,21.0,,21.0
2017,6,120078,2,162.0,107.0,105.0,,105.0
2017,6,120078,99,193.0,131.0,126.0,,126.0
2017,6,120087,1,,,,,
2017,6,120087,2,,,,,
2017,6,120087,99,,,,,
2017,6,120184,1,587.0,534.0,61.0,0.0,61.0
2017,6,120184,2,1169.0,1110.0,109.0,0.0,109.0
2017,6,120184,99,1756.0,1644.0,170.0,0.0,170.0
2017,6,120254,1,2686.0,1124.0,229.0,,229.0
2017,6,120254,2,4089.0,1707.0,335.0,,335.0
2017,6,120254,99,6775.0,2831.0,564.0,,564.0
2017,6,120272,1,,,,,
2017,6,120272,2,,,,,
2017,6,120272,99,,,,,
2017,6,120290,1,,,,,
2017,6,120290,2,,,,,
2017,6,120290,99,,,,,
2017,6,120342,1,,,,,
2017,6,120342,2,,,,,
2017,6,120342,99,,,,,
2017,6,120403,1,337.0,304.0,64.0,,64.0
2017,6,120403,2,955.0,875.0,135.0,,135.0
2017,6,120403,99,1292.0,1179.0,199.0,,199.0
2017,6,120421,1,,,,,
2017,6,120421,2,,,,,
2017,6,120421,99,,,,,
2017,6,120537,1,270.0,78.0,40.0,2.0,42.0
2017,6,120537,2,516.0,145.0,49.0,2.0,51.0
2017,6,120537,99,786.0,223.0,92.0,4.0,96.0
2017,6,120661,1,48.0,39.0,27.0,,27.0
2017,6,120661,2,221.0,197.0,107.0,,107.0
2017,6,120661,99,269.0,236.0,134.0,,134.0
2017,6,120698,1,,,,,
2017,6,120698,2,,,,,
2017,6,120698,99,,,,,
2017,6,120768,1,,,,,
2017,6,120768,2,,,,,
2017,6,120768,99,,,,,
2017,6,120795,1,,,,,
2017,6,120795,2,,,,,
2017,6,120795,99,,,,,
2017,6,120838,1,,,,,
2017,6,120838,2,,,,,
2017,6,120838,99,,,,,
2017,6,120865,1,697.0,347.0,71.0,0.0,71.0
2017,6,120865,2,1207.0,609.0,133.0,0.0,133.0
2017,6,120865,99,1904.0,956.0,204.0,0.0,204.0
2017,6,120883,1,5274.0,3357.0,410.0,1.0,411.0
2017,6,120883,2,7790.0,5118.0,485.0,3.0,488.0
2017,6,120883,99,13064.0,8475.0,895.0,4.0,899.0
2017,6,120953,1,,,,,
2017,6,120953,2,,,,,
2017,6,120953,99,,,,,
2017,6,120971,1,,,,,
2017,6,120971,2,,,,,
2017,6,120971,99,,,,,
2017,6,121017,1,,,,,
2017,6,121017,2,,,,,
2017,6,121017,99,,,,,
2017,6,121044,1,,,,,
2017,6,121044,2,,,,,
2017,6,121044,99,,,,,
2017,6,121150,1,4045.0,1790.0,339.0,0.0,339.0
2017,6,121150,2,7659.0,2874.0,522.0,1.0,523.0
2017,6,121150,99,11704.0,4664.0,861.0,1.0,862.0
2017,6,121178,1,,,,,
2017,6,121178,2,,,,,
2017,6,121178,99,,,,,
2017,6,121257,1,1260.0,264.0,116.0,0.0,116.0
2017,6,121257,2,2493.0,344.0,146.0,0.0,146.0
2017,6,121257,99,3753.0,608.0,262.0,0.0,262.0
2017,6,121275,1,,,,,
2017,6,121275,2,,,,,
2017,6,121275,99,,,,,
2017,6,121309,1,943.0,778.0,210.0,0.0,210.0
2017,6,121309,2,2064.0,1516.0,408.0,0.0,408.0
2017,6,121309,99,3007.0,2294.0,618.0,0.0,618.0
2017,6,121345,1,3500.0,357.0,192.0,0.0,192.0
2017,6,121345,2,5545.0,399.0,220.0,0.0,220.0
2017,6,121345,99,9045.0,756.0,412.0,0.0,412.0
2017,6,121363,1,,,,,
2017,6,121363,2,,,,,
2017,6,121363,99,,,,,
2017,6,121433,1,,,,,
2017,6,121433,2,,,,,
2017,6,121433,99,,,,,
2017,6,121619,1,,,,,
2017,6,121619,2,,,,,
2017,6,121619,99,,,,,
2017,6,121628,1,,,,,
2017,6,121628,2,,,,,
2017,6,121628,99,,,,,
2017,6,121637,1,,,,,
2017,6,121637,2,,,,,
2017,6,121637,99,,,,,
2017,6,121691,1,2140.0,1520.0,312.0,0.0,312.0
2017,6,121691,2,2636.0,2060.0,421.0,0.0,421.0
2017,6,121691,99,4776.0,3580.0,733.0,0.0,733.0
2017,6,121707,1,,,,,
2017,6,121707,2,,,,,
2017,6,121707,99,,,,,
2017,6,121859,1,,,,,
2017,6,121859,2,,,,,
2017,6,121859,99,,,,,
2017,6,121868,1,,,,,
2017,6,121868,2,,,,,
2017,6,121868,99,,,,,
2017,6,121886,1,,,,,
2017,6,121886,2,,,,,
2017,6,121886,99,,,,,
2017,6,121901,1,,,,,
2017,6,121901,2,,,,,
2017,6,121901,99,,,,,
2017,6,121983,1,,,,,
2017,6,121983,2,,,,,
2017,6,121983,99,,,,,
2017,6,121992,1,,,,,
2017,6,121992,2,,,,,
2017,6,121992,99,,,,,
2017,6,122117,1,,,,,
2017,6,122117,2,,,,,
2017,6,122117,99,,,,,
2017,6,122180,1,,,,,
2017,6,122180,2,,,,,
2017,6,122180,99,,,,,
