year,fips,unitid,reqt_hs_diploma,reqt_hs_rank,reqt_test_scores,reqt_sat_scores,reqt_other_test,reqt_residence,reqt_ability_to_benefit,reqt_age,reqt_toefl,reqt_other,years_college_reqd,no_entering_freshmen,open_admissions_policy,reqt_hs_gpa,reqt_hs_record,reqt_college_prep,reqt_recommendations,reqt_competencies,sat_act_report_period,sat_number_submitting,sat_percent_submitting,act_number_submitting,act_percent_submitting,sat_crit_read_25_pctl,sat_crit_read_75_pctl,sat_math_25_pctl,sat_math_75_pctl,act_composite_25_pctl,act_composite_75_pctl,act_english_25_pctl,act_english_75_pctl,act_math_25_pctl,act_math_75_pctl,sat_writing_25_pctl,sat_writing_75_pctl,act_writing_25_pctl,act_writing_75_pctl
2015,48,228501,,1.0,1.0,,0.0,,,,1.0,,-2.0,,0.0,0.0,1.0,1.0,0.0,0.0,,224.0,64.0,154.0,44.0,350.0,460.0,390.0,480.0,15.0,20.0,13.0,19.0,16.0,20.0,360.0,430.0,6.0,7.0
2015,48,228529,,1.0,1.0,,0.0,,,,1.0,,-2.0,,0.0,2.0,1.0,2.0,0.0,0.0,,1459.0,74.0,1164.0,59.0,420.0,520.0,430.0,530.0,18.0,23.0,16.0,22.0,17.0,23.0,400.0,500.0,6.0,8.0
2015,48,228547,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2015,48,228608,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2015,48,228635,,,,,,,,,,,4.0,,-2.0,,,,,,,,,,,,,,,,,,,,,,,,
2015,48,228644,,,,,,,,,,,2.0,,-2.0,,,,,,,,,,,,,,,,,,,,,,,,
2015,48,228653,,,,,,,,,,,2.0,,-2.0,,,,,,,,,,,,,,,,,,,,,,,,
2015,48,228671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,48,228680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,48,228699,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2015,48,228705,,2.0,1.0,,0.0,,,,1.0,,-2.0,,0.0,0.0,1.0,2.0,0.0,0.0,,596.0,46.0,695.0,53.0,400.0,510.0,440.0,540.0,17.0,22.0,15.0,21.0,17.0,23.0,,,,
2015,48,228723,,1.0,1.0,,0.0,,,,1.0,,-2.0,,0.0,1.0,1.0,2.0,0.0,0.0,,6249.0,61.0,4069.0,39.0,520.0,640.0,550.0,670.0,25.0,30.0,23.0,31.0,24.0,29.0,490.0,610.0,6.0,8.0
2015,48,228732,,,,,,,,,,,-2.0,,-2.0,,,,,,,,,,,,,,,,,,,,,,,,
2015,48,228769,,1.0,1.0,,0.0,,,,1.0,,-2.0,,0.0,1.0,1.0,2.0,0.0,0.0,,2285.0,81.0,1266.0,45.0,400.0,540.0,490.0,610.0,20.0,26.0,18.0,26.0,20.0,27.0,440.0,560.0,6.0,8.0
2015,48,228778,,1.0,1.0,,0.0,,,,1.0,,-2.0,,0.0,0.0,1.0,1.0,0.0,0.0,,6115.0,79.0,4704.0,61.0,570.0,690.0,600.0,720.0,26.0,32.0,26.0,33.0,26.0,33.0,560.0,690.0,8.0,9.0
2015,48,228787,,2.0,1.0,,-1.0,,,,1.0,,-2.0,,0.0,2.0,1.0,2.0,0.0,0.0,,2117.0,77.0,1511.0,55.0,560.0,670.0,600.0,700.0,25.0,31.0,24.0,32.0,26.0,32.0,520.0,650.0,7.0,8.0
2015,48,228796,,1.0,1.0,,1.0,,,,1.0,,-2.0,,0.0,1.0,1.0,1.0,0.0,0.0,,2183.0,65.0,1085.0,33.0,390.0,510.0,430.0,540.0,17.0,22.0,15.0,21.0,17.0,23.0,,,,
2015,48,228802,,1.0,1.0,,0.0,,,,1.0,,-2.0,,0.0,1.0,1.0,2.0,0.0,0.0,,527.0,68.0,307.0,40.0,480.0,570.0,490.0,590.0,20.0,25.0,20.0,27.0,19.0,25.0,450.0,560.0,6.0,8.0
2015,48,228866,,,,,,,,,,,2.0,,-2.0,,,,,,,,,,,,,,,,,,,,,,,,
2015,48,228875,,2.0,1.0,,0.0,,,,1.0,,-2.0,,0.0,1.0,1.0,1.0,1.0,2.0,,782.0,38.0,1279.0,62.0,530.0,630.0,550.0,650.0,25.0,30.0,25.0,32.0,25.0,29.0,530.0,640.0,,
2015,48,228884,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2015,48,228909,,,,,,,,,,,3.0,,-2.0,,,,,,,,,,,,,,,,,,,,,,,,
2015,48,228981,,1.0,1.0,,0.0,,,,1.0,,-2.0,,0.0,1.0,1.0,2.0,1.0,2.0,,335.0,85.0,187.0,47.0,445.0,550.0,470.0,565.0,19.0,23.0,17.0,23.0,18.0,24.0,430.0,520.0,,
2015,48,229018,,1.0,1.0,,0.0,,,,1.0,,-2.0,,0.0,1.0,1.0,1.0,0.0,0.0,,292.0,58.0,181.0,36.0,420.0,530.0,460.0,540.0,18.0,22.0,17.0,23.0,16.0,22.0,,,,
2015,48,229027,,1.0,1.0,,0.0,,,,0.0,,-2.0,,0.0,1.0,1.0,2.0,2.0,0.0,,4136.0,83.0,2016.0,41.0,460.0,570.0,470.0,580.0,20.0,25.0,18.0,24.0,19.0,25.0,430.0,540.0,11.0,12.0
2015,48,229036,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2015,48,229063,,1.0,1.0,,0.0,,,,1.0,,-2.0,,0.0,1.0,2.0,2.0,2.0,2.0,,1118.0,77.0,535.0,37.0,355.0,440.0,370.0,460.0,15.0,19.0,13.0,19.0,15.0,18.0,350.0,430.0,9.0,12.0
2015,48,229090,,,,,,,,,,,-2.0,,-2.0,,,,,,,,,,,,,,,,,,,,,,,,
2015,48,229115,,1.0,1.0,,0.0,,,,1.0,,-2.0,,0.0,2.0,1.0,1.0,2.0,0.0,,2879.0,56.0,2224.0,43.0,510.0,600.0,520.0,620.0,23.0,27.0,21.0,27.0,23.0,27.0,470.0,570.0,6.0,8.0
2015,48,229151,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2015,48,229160,,2.0,1.0,,0.0,,,,1.0,,-2.0,,0.0,1.0,1.0,2.0,2.0,0.0,,191.0,52.0,99.0,27.0,468.0,550.0,460.0,540.0,19.0,23.0,17.0,22.0,17.0,23.0,420.0,510.0,,
2015,48,229179,,1.0,1.0,,0.0,,,,1.0,,-2.0,,0.0,1.0,1.0,2.0,0.0,0.0,,938.0,81.0,590.0,51.0,400.0,520.0,420.0,530.0,17.0,23.0,15.0,23.0,17.0,23.0,400.0,510.0,6.0,8.0
2015,48,229267,,2.0,1.0,,0.0,,,,1.0,,-2.0,,0.0,1.0,1.0,1.0,1.0,0.0,,286.0,48.0,311.0,52.0,580.0,690.0,580.0,680.0,27.0,32.0,26.0,33.0,26.0,30.0,,,,
2015,48,229300,,,,,,,,,,,2.0,,-2.0,,,,,,,,,,,,,,,,,,,,,,,,
2015,48,229319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,48,229328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,48,229337,,,,,,,,,,,2.0,,-2.0,,,,,,,,,,,,,,,,,,,,,,,,
2015,48,229355,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2015,48,229407,,,,,,,,,,,-2.0,,-2.0,,,,,,,,,,,,,,,,,,,,,,,,
2015,48,229416,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2015,48,229425,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2015,48,229504,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2015,48,229522,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2015,48,229540,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2015,48,229656,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2015,48,229780,,1.0,1.0,,0.0,,,,1.0,,-2.0,,0.0,2.0,1.0,0.0,0.0,0.0,,138.0,44.0,194.0,62.0,375.0,490.0,390.0,515.0,16.0,23.0,15.0,22.0,16.0,23.0,360.0,460.0,,
2015,48,229799,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2015,48,229814,,2.0,1.0,,0.0,,,,1.0,,-2.0,,0.0,2.0,1.0,2.0,0.0,0.0,,704.0,49.0,1046.0,73.0,420.0,540.0,440.0,543.0,18.0,23.0,16.0,22.0,17.0,24.0,,,,
2015,48,229832,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2015,48,229841,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2015,48,229887,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2015,49,229957,,0.0,0.0,,1.0,,,,1.0,,-2.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2015,49,230010,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2015,49,230038,,2.0,1.0,,0.0,,,,1.0,,-2.0,,0.0,1.0,1.0,2.0,1.0,0.0,,1363.0,27.0,4856.0,95.0,570.0,680.0,580.0,680.0,27.0,31.0,27.0,33.0,26.0,30.0,550.0,660.0,,
2015,15,230047,,2.0,1.0,,0.0,,,,1.0,,-2.0,,0.0,1.0,1.0,2.0,1.0,0.0,,145.0,28.0,391.0,75.0,480.0,590.0,490.0,570.0,22.0,26.0,22.0,28.0,21.0,26.0,,,,
2015,49,230056,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2015,49,230065,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2015,49,230135,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2015,49,230144,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2015,49,230162,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2015,49,230171,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2015,49,230199,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2015,49,230205,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2015,49,230214,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2015,49,230366,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2015,49,230384,,0.0,0.0,,0.0,,,,1.0,,-2.0,,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2015,49,230418,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2015,49,230472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,49,230490,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2015,49,230597,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2015,49,230603,,0.0,1.0,,0.0,,,,1.0,,-2.0,,0.0,1.0,1.0,0.0,0.0,0.0,,209.0,15.0,1343.0,94.0,450.0,590.0,450.0,570.0,20.0,27.0,20.0,27.0,19.0,26.0,440.0,570.0,7.0,8.0
2015,49,230621,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2015,49,230630,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2015,49,230676,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2015,49,230728,,0.0,1.0,,0.0,,,,1.0,,-2.0,,0.0,1.0,1.0,1.0,0.0,0.0,,632.0,13.0,4041.0,85.0,480.0,600.0,470.0,610.0,20.0,27.0,20.0,27.0,19.0,26.0,,,,
2015,49,230737,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2015,49,230746,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2015,49,230764,,0.0,1.0,,0.0,,,,1.0,,-2.0,,0.0,1.0,1.0,1.0,0.0,0.0,,603.0,18.0,3009.0,88.0,500.0,640.0,510.0,660.0,21.0,28.0,21.0,28.0,20.0,27.0,490.0,620.0,7.0,9.0
2015,49,230782,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2015,49,230807,,2.0,1.0,,0.0,,,,1.0,,-2.0,,0.0,1.0,1.0,2.0,1.0,2.0,,166.0,34.0,379.0,78.0,500.0,620.0,503.0,618.0,22.0,27.0,22.0,28.0,21.0,27.0,,,,
2015,50,230816,,2.0,0.0,,0.0,,,,1.0,,-2.0,,0.0,2.0,1.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,,
2015,50,230825,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2015,50,230834,,2.0,1.0,,0.0,,,,1.0,,-2.0,,0.0,1.0,1.0,1.0,1.0,0.0,,392.0,88.0,89.0,20.0,420.0,530.0,430.0,533.0,18.0,23.0,15.0,23.0,17.0,23.0,410.0,510.0,6.0,8.0
2015,50,230852,,2.0,1.0,,0.0,,,,1.0,,-2.0,,0.0,1.0,1.0,2.0,1.0,0.0,,467.0,84.0,173.0,31.0,520.0,630.0,510.0,630.0,23.0,29.0,23.0,29.0,21.0,27.0,490.0,600.0,,
2015,50,230861,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2015,50,230889,,0.0,0.0,,0.0,,,,2.0,,-2.0,,0.0,0.0,1.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,,
2015,50,230898,,2.0,2.0,,0.0,,,,2.0,,-2.0,,0.0,1.0,1.0,2.0,1.0,0.0,,,,,,,,,,,,,,,,,,,
2015,50,230913,,0.0,1.0,,0.0,,,,1.0,,-2.0,,0.0,2.0,2.0,2.0,1.0,0.0,,95.0,47.0,12.0,6.0,450.0,560.0,430.0,540.0,14.0,22.0,11.0,23.0,15.0,20.0,420.0,530.0,6.0,8.0
2015,50,230931,,2.0,1.0,,0.0,,,,1.0,,-2.0,,0.0,2.0,1.0,2.0,1.0,0.0,,169.0,62.0,33.0,12.0,410.0,540.0,430.0,520.0,16.0,20.0,14.0,21.0,15.0,20.0,390.0,510.0,6.0,8.0
2015,50,230940,,0.0,0.0,,0.0,,,,1.0,,-2.0,,0.0,2.0,1.0,2.0,1.0,0.0,,,,,,,,,,,,,,,,,,,
2015,50,230959,,2.0,1.0,,0.0,,,,2.0,,-2.0,,0.0,2.0,1.0,2.0,1.0,0.0,,375.0,64.0,262.0,44.0,630.0,750.0,640.0,750.0,29.0,33.0,,,,,650.0,760.0,,
2015,50,230977,,,,,,,,,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2015,50,230995,,2.0,2.0,,0.0,,,,1.0,,-2.0,,0.0,1.0,1.0,0.0,2.0,0.0,,,,,,,,,,,,,,,,,,,
2015,50,231004,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2015,50,231059,,2.0,2.0,,0.0,,,,1.0,,-2.0,,0.0,1.0,1.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,
2015,50,231068,,,,,,,,,,,4.0,,-2.0,,,,,,,,,,,,,,,,,,,,,,,,
2015,50,231077,,2.0,2.0,,0.0,,,,2.0,,-2.0,,0.0,1.0,1.0,2.0,1.0,0.0,,,,,,,,,,,,,,,,,,,
2015,50,231086,,2.0,1.0,,0.0,,,,1.0,,-2.0,,0.0,2.0,1.0,2.0,1.0,0.0,,86.0,83.0,14.0,13.0,400.0,490.0,400.0,500.0,17.0,20.0,15.0,20.0,17.0,20.0,380.0,470.0,,
2015,50,231095,,2.0,0.0,,0.0,,,,1.0,,-2.0,,0.0,2.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,
2015,50,231147,,,,,,,,,,,3.0,,-2.0,,,,,,,,,,,,,,,,,,,,,,,,
2015,50,231156,,,,,,,,,,,-2.0,,-2.0,,,,,,,,,,,,,,,,,,,,,,,,
2015,50,231165,,2.0,2.0,,0.0,,,,1.0,,-2.0,,0.0,1.0,1.0,2.0,2.0,0.0,,,,,,,,,,,,,,,,,,,
2015,50,231174,,1.0,1.0,,0.0,,,,1.0,,-2.0,,0.0,1.0,1.0,1.0,1.0,0.0,,1901.0,79.0,911.0,38.0,550.0,650.0,550.0,640.0,25.0,30.0,24.0,31.0,24.0,28.0,540.0,650.0,8.0,9.0
2015,51,231280,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2015,51,231411,,0.0,0.0,,1.0,,,,0.0,,-2.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
2015,51,231420,,1.0,1.0,,0.0,,,,1.0,,-2.0,,0.0,1.0,1.0,2.0,0.0,0.0,,215.0,78.0,102.0,37.0,400.0,500.0,400.0,510.0,17.0,22.0,,,,,,,,
2015,51,231536,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2015,51,231554,,1.0,1.0,,0.0,,,,1.0,,-2.0,,0.0,1.0,1.0,2.0,0.0,0.0,,110.0,73.0,59.0,40.0,400.0,518.0,403.0,518.0,17.0,22.0,15.0,22.0,16.0,21.0,,,,
2015,51,231581,,2.0,1.0,,0.0,,,,0.0,,-2.0,,0.0,1.0,1.0,2.0,0.0,0.0,,439.0,81.0,104.0,19.0,460.0,565.0,460.0,560.0,20.0,27.0,20.0,25.0,18.0,25.0,440.0,540.0,,
2015,51,231624,,2.0,1.0,,0.0,,,,2.0,,-2.0,,0.0,1.0,1.0,2.0,1.0,0.0,,1217.0,80.0,664.0,44.0,630.0,730.0,630.0,730.0,28.0,32.0,29.0,34.0,27.0,32.0,620.0,720.0,,
2015,51,231651,,2.0,1.0,,0.0,,,,1.0,,-2.0,,0.0,1.0,1.0,2.0,0.0,0.0,,225.0,54.0,75.0,18.0,470.0,620.0,450.0,550.0,20.0,26.0,20.0,29.0,18.0,24.0,,,,
2015,51,231688,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2015,51,231697,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2015,51,231712,,2.0,1.0,,0.0,,,,2.0,,-2.0,,0.0,1.0,1.0,1.0,2.0,0.0,,885.0,72.0,412.0,34.0,540.0,630.0,530.0,620.0,23.0,27.0,,,,,510.0,600.0,,
2015,51,231721,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2015,51,231785,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2015,51,231828,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2015,51,231837,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2015,51,231873,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2015,51,231882,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2015,51,231970,,,,,,,,,,,4.0,,-2.0,,,,,,,,,,,,,,,,,,,,,,,,
2015,51,232016,,,,,,,,,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2015,51,232025,,2.0,1.0,,2.0,,,,1.0,,-2.0,,0.0,1.0,1.0,2.0,1.0,2.0,,252.0,83.0,132.0,43.0,430.0,550.0,430.0,540.0,18.0,24.0,17.0,24.0,17.0,24.0,400.0,520.0,,
2015,51,232043,,0.0,1.0,,0.0,,,,1.0,,-2.0,,0.0,1.0,1.0,2.0,2.0,0.0,,207.0,81.0,87.0,34.0,430.0,570.0,440.0,560.0,18.0,26.0,16.0,25.0,18.0,25.0,,,,
2015,51,232052,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2015,51,232089,,0.0,1.0,,0.0,,,,1.0,,-2.0,,0.0,1.0,1.0,2.0,2.0,2.0,,330.0,77.0,82.0,19.0,390.0,500.0,380.0,500.0,15.0,21.0,14.0,20.0,15.0,20.0,370.0,470.0,,
2015,51,232186,,2.0,1.0,,0.0,,,,1.0,,-2.0,,0.0,1.0,1.0,2.0,2.0,0.0,,2172.0,68.0,511.0,16.0,520.0,620.0,520.0,630.0,23.0,29.0,23.0,30.0,23.0,28.0,,,,
2015,51,232195,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2015,51,232256,,2.0,1.0,,-1.0,,,,1.0,,-2.0,,0.0,1.0,1.0,2.0,1.0,0.0,,305.0,100.0,123.0,40.0,500.0,620.0,500.0,610.0,21.0,27.0,20.0,27.0,20.0,26.0,460.0,580.0,,
2015,51,232265,,2.0,1.0,,2.0,,,,1.0,,-2.0,,0.0,1.0,1.0,1.0,1.0,2.0,,641.0,68.0,335.0,36.0,470.0,540.0,470.0,550.0,20.0,24.0,20.0,24.0,19.0,25.0,300.0,400.0,4.0,6.0
2015,51,232308,,0.0,1.0,,0.0,,,,1.0,,-2.0,,0.0,1.0,1.0,2.0,1.0,0.0,,148.0,76.0,85.0,43.0,520.0,630.0,470.0,580.0,21.0,30.0,,,,,480.0,630.0,,
2015,51,232414,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2015,51,232423,,0.0,1.0,,0.0,,,,1.0,,-2.0,,0.0,1.0,1.0,1.0,2.0,0.0,,3894.0,88.0,1541.0,35.0,520.0,610.0,520.0,610.0,23.0,27.0,,,,,,,,
2015,51,232450,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2015,51,232502,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2015,51,232557,,0.0,1.0,,0.0,,,,0.0,,-2.0,,0.0,1.0,1.0,2.0,0.0,0.0,,2342.0,49.0,1548.0,32.0,470.0,600.0,460.0,590.0,20.0,27.0,20.0,28.0,18.0,26.0,450.0,580.0,,
2015,51,232566,,2.0,1.0,,0.0,,,,1.0,,-2.0,,0.0,1.0,1.0,1.0,2.0,0.0,,996.0,95.0,294.0,28.0,450.0,550.0,440.0,540.0,18.0,23.0,,,,,,,,
2015,51,232575,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2015,51,232609,,0.0,1.0,,0.0,,,,1.0,,-2.0,,0.0,1.0,1.0,1.0,2.0,2.0,,470.0,89.0,172.0,33.0,460.0,570.0,450.0,550.0,19.0,24.0,,,,,430.0,540.0,,
2015,51,232618,,,,,,,,,,,-2.0,,-2.0,,,,,,,,,,,,,,,,,,,,,,,,
2015,51,232672,,0.0,1.0,,-1.0,,,,1.0,,-2.0,,0.0,1.0,1.0,2.0,2.0,0.0,,141.0,79.0,62.0,35.0,440.0,600.0,420.0,540.0,19.0,25.0,19.0,26.0,17.0,24.0,420.0,570.0,,
2015,51,232681,,2.0,1.0,,0.0,,,,2.0,,-2.0,,0.0,2.0,1.0,2.0,2.0,0.0,,884.0,90.0,314.0,32.0,510.0,620.0,490.0,590.0,22.0,27.0,21.0,28.0,20.0,26.0,490.0,600.0,,
2015,51,232706,,2.0,1.0,,0.0,,,,1.0,,-2.0,,0.0,1.0,1.0,2.0,1.0,2.0,,324.0,82.0,111.0,28.0,450.0,560.0,430.0,550.0,19.0,24.0,18.0,24.0,17.0,22.0,,,,
2015,51,232724,,,,,,,,,,,-2.0,,-2.0,,,,,,,,,,,,,,,,,,,,,,,,
2015,51,232788,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2015,51,232797,,,,,,,,,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2015,51,232867,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2015,51,232885,,,,,,,,,,,2.0,,-2.0,,,,,,,,,,,,,,,,,,,,,,,,
2015,51,232919,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2015,51,232937,,2.0,1.0,,0.0,,,,1.0,,-2.0,,0.0,1.0,1.0,2.0,1.0,0.0,,473.0,99.0,71.0,15.0,350.0,460.0,350.0,450.0,15.0,19.0,,,,,340.0,430.0,,
2015,51,232946,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2015,51,232982,,2.0,1.0,,0.0,,,,1.0,,-2.0,,0.0,1.0,1.0,2.0,2.0,0.0,,1914.0,80.0,631.0,27.0,460.0,570.0,460.0,570.0,18.0,24.0,16.0,24.0,17.0,24.0,,,,
2015,51,233019,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2015,51,233037,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2015,51,233082,,0.0,0.0,,1.0,,,,1.0,,-2.0,,0.0,1.0,1.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,
2015,51,233091,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2015,51,233116,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2015,51,233277,,2.0,2.0,,0.0,,,,1.0,,-2.0,,0.0,1.0,1.0,2.0,2.0,0.0,,,,,,,,,,,,,,,,,,,
2015,51,233286,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2015,51,233295,,2.0,1.0,,0.0,,,,1.0,,-2.0,,0.0,1.0,1.0,1.0,1.0,0.0,,372.0,92.0,113.0,28.0,500.0,600.0,500.0,580.0,22.0,27.0,21.0,28.0,21.0,26.0,480.0,580.0,,
2015,51,233301,,0.0,1.0,,-1.0,,,,1.0,,-2.0,,0.0,1.0,1.0,1.0,1.0,0.0,,164.0,89.0,54.0,29.0,460.0,570.0,450.0,550.0,19.0,24.0,18.0,23.0,17.0,24.0,440.0,550.0,,
2015,51,233310,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2015,51,233329,,,,,,,,,,,-2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2015,51,233338,,2.0,2.0,,-1.0,,,,1.0,,-2.0,,0.0,1.0,1.0,0.0,1.0,2.0,,,,,,,,,,,,,,,,,,,
2015,51,233356,,,,,,,,,,,-2.0,,-2.0,,,,,,,,,,,,,,,,,,,,,,,,
2015,51,233374,,2.0,1.0,,0.0,,,,1.0,,-2.0,,0.0,1.0,1.0,2.0,1.0,0.0,,463.0,57.0,344.0,43.0,600.0,700.0,620.0,720.0,29.0,32.0,,,,,610.0,700.0,,
2015,51,233408,,0.0,0.0,,1.0,,,,1.0,,-2.0,,0.0,1.0,1.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,
2015,51,233426,,2.0,1.0,,0.0,,,,1.0,,-2.0,,0.0,1.0,1.0,2.0,2.0,0.0,,412.0,81.0,213.0,42.0,490.0,610.0,480.0,590.0,21.0,27.0,20.0,27.0,19.0,25.0,480.0,598.0,6.0,8.0
2015,51,233480,,,,,,,,,,,-2.0,,-2.0,,,,,,,,,,,,,,,,,,,,,,,,
